# Sandbox Data | Context: 101 | Index: 2 | Label: Sim CU-等围压不排水三轴试验
# Column_1: X_Axis	Column_2: Y_Axis
0.000100	0.020247
0.000200	0.040473
0.000300	0.060658
0.000400	0.080780
0.000500	0.100819
0.000600	0.120753
0.000700	0.140564
0.000800	0.160232
0.000900	0.179740
0.001000	0.199072
0.001100	0.218214
0.001200	0.237151
0.001300	0.255872
0.001400	0.274366
0.001500	0.292624
0.001600	0.310637
0.001700	0.328400
0.001800	0.345907
0.001900	0.363154
0.002000	0.380137
0.002100	0.396854
0.002200	0.413304
0.002300	0.429486
0.002400	0.445401
0.002500	0.461048
0.002600	0.476430
0.002700	0.491548
0.002800	0.506404
0.002900	0.521001
0.003000	0.535341
0.003100	0.549427
0.003200	0.563264
0.003300	0.576853
0.003400	0.590199
0.003500	0.603305
0.003600	0.616176
0.003700	0.628814
0.003800	0.641224
0.003900	0.653410
0.004000	0.665375
0.004100	0.677123
0.004200	0.688658
0.004300	0.699984
0.004400	0.711105
0.004500	0.722024
0.004600	0.732745
0.004700	0.743271
0.004800	0.753607
0.004900	0.763756
0.005000	0.773720
0.005100	0.783504
0.005200	0.793111
0.005300	0.802544
0.005400	0.811806
0.005500	0.820901
0.005600	0.829831
0.005700	0.838600
0.005800	0.847209
0.005900	0.855664
0.006000	0.863965
0.006100	0.872116
0.006200	0.880119
0.006300	0.887978
0.006400	0.895695
0.006500	0.903271
0.006600	0.910711
0.006700	0.918015
0.006800	0.925187
0.006900	0.932230
0.007000	0.939144
0.007100	0.945932
0.007200	0.952597
0.007300	0.959141
0.007400	0.965565
0.007500	0.971872
0.007600	0.978064
0.007700	0.984143
0.007800	0.990110
0.007900	0.995968
0.008000	1.001718
0.008100	1.007362
0.008200	1.012903
0.008300	1.018341
0.008400	1.023678
0.008500	1.028917
0.008600	1.034058
0.008700	1.039103
0.008800	1.044055
0.008900	1.048914
0.009000	1.053681
0.009100	1.058359
0.009200	1.062949
0.009300	1.067453
0.009400	1.071871
0.009500	1.076205
0.009600	1.080457
0.009700	1.084627
0.009800	1.088718
0.009900	1.092729
0.010000	1.096664
0.010100	1.100522
0.010200	1.104306
0.010300	1.108016
0.010400	1.111653
0.010500	1.115219
0.010600	1.118714
0.010700	1.122141
0.010800	1.125499
0.010900	1.128791
0.011000	1.132016
0.011100	1.135177
0.011200	1.138274
0.011300	1.141308
0.011400	1.144280
0.011500	1.147192
0.011600	1.150043
0.011700	1.152836
0.011800	1.155570
0.011900	1.158248
0.012000	1.160869
0.012100	1.163435
0.012200	1.165946
0.012300	1.168404
0.012400	1.170809
0.012500	1.173162
0.012600	1.175464
0.012700	1.177715
0.012800	1.179917
0.012900	1.182071
0.013000	1.184176
0.013100	1.186234
0.013200	1.188245
0.013300	1.190211
0.013400	1.192132
0.013500	1.194008
0.013600	1.195841
0.013700	1.197631
0.013800	1.199378
0.013900	1.201084
0.014000	1.202749
0.014100	1.204374
0.014200	1.205959
0.014300	1.207505
0.014400	1.209012
0.014500	1.210482
0.014600	1.211914
0.014700	1.213310
0.014800	1.214670
0.014900	1.215994
0.015000	1.217283
0.015100	1.218538
0.015200	1.219759
0.015300	1.220947
0.015400	1.222102
0.015500	1.223225
0.015600	1.224316
0.015700	1.225376
0.015800	1.226405
0.015900	1.227405
0.016000	1.228374
0.016100	1.229314
0.016200	1.230225
0.016300	1.231109
0.016400	1.231964
0.016500	1.232792
0.016600	1.233593
0.016700	1.234367
0.016800	1.235115
0.016900	1.235838
0.017000	1.236536
0.017100	1.237208
0.017200	1.237856
0.017300	1.238481
0.017400	1.239081
0.017500	1.239659
0.017600	1.240213
0.017700	1.240746
0.017800	1.241256
0.017900	1.241744
0.018000	1.242211
0.018100	1.242657
0.018200	1.243083
0.018300	1.243488
0.018400	1.243873
0.018500	1.244239
0.018600	1.244585
0.018700	1.244912
0.018800	1.245221
0.018900	1.245512
0.019000	1.245784
0.019100	1.246039
0.019200	1.246277
0.019300	1.246497
0.019400	1.246701
0.019500	1.246888
0.019600	1.247059
0.019700	1.247214
0.019800	1.247353
0.019900	1.247478
0.020000	1.247587
0.020100	1.247681
0.020200	1.247761
0.020300	1.247826
0.020400	1.247877
0.020500	1.247915
0.020600	1.247939
0.020700	1.247950
0.020800	1.247948
0.020900	1.247933
0.021000	1.247905
0.021100	1.247865
0.021200	1.247813
0.021300	1.247749
0.021400	1.247674
0.021500	1.247587
0.021600	1.247489
0.021700	1.247379
0.021800	1.247259
0.021900	1.247129
0.022000	1.246988
0.022100	1.246837
0.022200	1.246676
0.022300	1.246505
0.022400	1.246324
0.022500	1.246134
0.022600	1.245935
0.022700	1.245727
0.022800	1.245510
0.022900	1.245284
0.023000	1.245050
0.023100	1.244807
0.023200	1.244557
0.023300	1.244298
0.023400	1.244031
0.023500	1.243757
0.023600	1.243475
0.023700	1.243186
0.023800	1.242890
0.023900	1.242587
0.024000	1.242276
0.024100	1.241959
0.024200	1.241636
0.024300	1.241306
0.024400	1.240969
0.024500	1.240627
0.024600	1.240278
0.024700	1.239924
0.024800	1.239564
0.024900	1.239198
0.025000	1.238827
0.025100	1.238450
0.025200	1.238068
0.025300	1.237681
0.025400	1.237289
0.025500	1.236892
0.025600	1.236490
0.025700	1.236084
0.025800	1.235673
0.025900	1.235258
0.026000	1.234839
0.026100	1.234415
0.026200	1.233987
0.026300	1.233555
0.026400	1.233119
0.026500	1.232680
0.026600	1.232237
0.026700	1.231790
