# Sandbox Data | Context: 101 | Index: 2 | Label: Sim CU-等围压不排水三轴试验
# Column_1: X_Axis	Column_2: Y_Axis
0.000100	0.000000
0.000200	0.698060
0.000300	1.410873
0.000400	2.137388
0.000500	2.876369
0.000600	3.626450
0.000700	4.386177
0.000800	5.154041
0.000900	5.928500
0.001000	6.708006
0.001100	7.491025
0.001200	8.276055
0.001300	9.061643
0.001400	9.846397
0.001500	10.628996
0.001600	11.408199
0.001700	12.182852
0.001800	12.951888
0.001900	13.714332
0.002000	14.469298
0.002100	15.215990
0.002200	15.953699
0.002300	16.681800
0.002400	17.399746
0.002500	18.107065
0.002600	18.803355
0.002700	19.488281
0.002800	20.161565
0.002900	20.822986
0.003000	21.472375
0.003100	22.109605
0.003200	22.734593
0.003300	23.347292
0.003400	23.947690
0.003500	24.535803
0.003600	25.111673
0.003700	25.675366
0.003800	26.226970
0.003900	26.766586
0.004000	27.294336
0.004100	27.810351
0.004200	28.314775
0.004300	28.807761
0.004400	29.289470
0.004500	29.760071
0.004600	30.219736
0.004700	30.668642
0.004800	31.106970
0.004900	31.534903
0.005000	31.952624
0.005100	32.360319
0.005200	32.758172
0.005300	33.146369
0.005400	33.525094
0.005500	33.894529
0.005600	34.254856
0.005700	34.606254
0.005800	34.948901
0.005900	35.282972
0.006000	35.608640
0.006100	35.926074
0.006200	36.235442
0.006300	36.536908
0.006400	36.830634
0.006500	37.116778
0.006600	37.395495
0.006700	37.666938
0.006800	37.931257
0.006900	38.188596
0.007000	38.439100
0.007100	38.682908
0.007200	38.920157
0.007300	39.150982
0.007400	39.375513
0.007500	39.593878
0.007600	39.806202
0.007700	40.012608
0.007800	40.213215
0.007900	40.408139
0.008000	40.597495
0.008100	40.781394
0.008200	40.959944
0.008300	41.133252
0.008400	41.301422
0.008500	41.464554
0.008600	41.622747
0.008700	41.776099
0.008800	41.924702
0.008900	42.068650
0.009000	42.208031
0.009100	42.342935
0.009200	42.473446
0.009300	42.599648
0.009400	42.721623
0.009500	42.839451
0.009600	42.953209
0.009700	43.062975
0.009800	43.168822
0.009900	43.270823
0.010000	43.369049
0.010100	43.463570
0.010200	43.554453
0.010300	43.641765
0.010400	43.725571
0.010500	43.805934
0.010600	43.882915
0.010700	43.956577
0.010800	44.026977
0.010900	44.094174
0.011000	44.158225
0.011100	44.219184
0.011200	44.277107
0.011300	44.332046
0.011400	44.384054
0.011500	44.433180
0.011600	44.479476
0.011700	44.522989
0.011800	44.563767
0.011900	44.601858
0.012000	44.637306
0.012100	44.670157
0.012200	44.700454
0.012300	44.728241
0.012400	44.753560
0.012500	44.776451
0.012600	44.796956
0.012700	44.815114
0.012800	44.830964
0.012900	44.844544
0.013000	44.855892
0.013100	44.865043
0.013200	44.872035
0.013300	44.876902
