# Sandbox Data | Context: 101 | Index: 2 | Label: Sim {/:Italic {/Symbol {/:Italic s}}}_{3} = sigc-100 kPa
# Column_1: X_Axis	Column_2: Y_Axis
0.000100	2.500783
0.000200	5.002774
0.000300	7.505213
0.000400	10.007491
0.000500	12.508929
0.000600	15.008902
0.000700	17.506820
0.000800	20.002127
0.000900	22.494298
0.001000	24.982838
0.001100	27.467281
0.001200	29.947187
0.001300	32.422142
0.001400	34.891759
0.001500	37.355674
0.001600	39.813545
0.001700	42.265051
0.001800	44.709894
0.001900	47.147792
0.002000	49.578484
0.002100	52.001726
0.002200	54.417290
0.002300	56.824964
0.002400	59.224550
0.002500	61.615866
0.002600	63.998741
0.002700	66.373018
0.002800	68.738550
0.002900	71.095202
0.003000	73.442850
0.003100	75.781379
0.003200	78.110685
0.003300	80.430669
0.003400	82.741243
0.003500	85.042327
0.003600	87.333848
0.003700	89.615737
0.003800	91.887936
0.003900	94.150389
0.004000	96.403049
0.004100	98.645872
0.004200	100.878820
0.004300	103.101860
0.004400	105.314962
0.004500	107.518103
0.004600	109.711260
0.004700	111.894418
0.004800	114.067562
0.004900	116.230682
0.005000	118.383771
0.005100	120.526825
0.005200	122.659842
0.005300	124.782823
0.005400	126.895771
0.005500	128.998692
0.005600	131.091594
0.005700	133.174486
0.005800	135.247380
0.005900	137.310290
0.006000	139.363231
0.006100	141.406219
0.006200	143.439272
0.006300	145.462409
0.006400	147.475653
0.006500	149.479024
0.006600	151.472545
0.006700	153.456242
0.006800	155.430138
0.006900	157.394260
0.007000	159.348636
0.007100	161.293292
0.007200	163.228258
0.007300	165.153563
0.007400	167.069236
0.007500	168.975309
0.007600	170.871812
0.007700	172.758778
0.007800	174.636238
0.007900	176.504225
0.008000	178.362773
0.008100	180.211915
0.008200	182.051685
0.008300	183.882118
0.008400	185.703247
0.008500	187.515108
0.008600	189.317737
0.008700	191.111168
0.008800	192.895438
0.008900	194.670582
0.009000	196.436637
0.009100	198.193638
0.009200	199.941623
0.009300	201.680627
0.009400	203.410689
0.009500	205.131843
0.009600	206.844129
0.009700	208.547582
0.009800	210.242239
0.009900	211.928139
0.010000	213.605318
0.010100	215.273813
0.010200	216.933662
0.010300	218.584902
0.010400	220.227571
0.010500	221.861706
0.010600	223.487344
0.010700	225.104523
0.010800	226.713280
0.010900	228.313652
0.011000	229.905677
0.011100	231.489392
0.011200	233.064834
0.011300	234.632041
0.011400	236.191049
0.011500	237.741895
0.011600	239.284618
0.011700	240.819253
0.011800	242.345838
0.011900	243.864408
0.012000	245.375002
0.012100	246.877656
0.012200	248.372406
0.012300	249.859289
0.012400	251.338341
0.012500	252.809599
0.012600	254.273098
0.012700	255.728876
0.012800	257.176967
0.012900	258.617408
0.013000	260.050234
0.013100	261.475482
0.013200	262.893187
0.013300	264.303384
0.013400	265.706110
0.013500	267.101398
0.013600	268.489284
0.013700	269.869804
0.013800	271.242992
0.013900	272.608883
0.014000	273.967511
0.014100	275.318912
0.014200	276.663120
0.014300	278.000168
0.014400	279.330092
0.014500	280.652925
0.014600	281.968701
0.014700	283.277454
0.014800	284.579218
0.014900	285.874026
0.015000	287.161912
0.015100	288.442909
0.015200	289.717050
0.015300	290.984368
0.015400	292.244897
0.015500	293.498668
0.015600	294.745715
0.015700	295.986071
0.015800	297.219767
0.015900	298.446836
0.016000	299.667309
0.016100	300.881220
0.016200	302.088600
0.016300	303.289481
0.016400	304.483893
0.016500	305.671870
0.016600	306.853442
0.016700	308.028640
0.016800	309.197495
0.016900	310.360039
0.017000	311.516302
0.017100	312.666315
0.017200	313.810109
0.017300	314.947714
0.017400	316.079160
0.017500	317.204477
0.017600	318.323696
0.017700	319.436846
0.017800	320.543958
0.017900	321.645060
0.018000	322.740183
0.018100	323.829356
0.018200	324.912608
0.018300	325.989968
0.018400	327.061465
0.018500	328.127128
0.018600	329.186987
0.018700	330.241069
0.018800	331.289403
0.018900	332.332017
0.019000	333.368940
0.019100	334.400200
0.019200	335.425824
0.019300	336.445841
0.019400	337.460279
0.019500	338.469165
0.019600	339.472526
0.019700	340.470390
0.019800	341.462784
0.019900	342.449736
0.020000	343.431272
0.020100	344.407419
0.020200	345.378203
0.020300	346.343653
0.020400	347.303793
0.020500	348.258651
0.020600	349.208253
0.020700	350.152624
0.020800	351.091792
0.020900	352.025781
0.021000	352.954618
0.021100	353.878328
0.021200	354.796937
0.021300	355.710470
0.021400	356.618953
0.021500	357.522411
0.021600	358.420868
0.021700	359.314350
0.021800	360.202882
0.021900	361.086488
0.022000	361.965194
0.022100	362.839023
0.022200	363.707999
0.022300	364.572148
0.022400	365.431494
0.022500	366.286059
0.022600	367.135869
0.022700	367.980948
0.022800	368.821318
0.022900	369.657003
0.023000	370.488028
0.023100	371.314415
