# Sandbox Data | Context: 100 | Index: 1 | Label: {/:Italic {/Symbol {/:Italic s}}}_{3} = sigc-50 kPa
# Column_1: X_Axis	Column_2: Y_Axis
0.000000	0.797716
0.000808	0.797716
0.001616	0.797716
0.002423	0.797716
0.003230	0.797716
0.004037	0.797716
0.004843	0.797716
0.005648	0.797716
0.006453	0.797716
0.007258	0.797716
0.008062	0.797716
0.008866	0.797716
0.009670	0.797716
0.010473	0.797716
0.011275	0.797716
0.012077	0.797716
0.012879	0.797716
0.013680	0.797716
0.014481	0.797716
0.015282	0.797716
0.016082	0.797716
0.016881	0.797716
0.017680	0.797716
0.018479	0.797716
0.019277	0.797716
0.020075	0.797716
0.020873	0.797716
0.021670	0.797716
0.022466	0.797716
0.023262	0.797716
0.024058	0.797716
0.024853	0.797716
0.025648	0.797716
0.026443	0.797716
0.027237	0.797716
0.028030	0.797716
0.028824	0.797716
0.029616	0.797716
0.030409	0.797716
0.031201	0.797716
0.031992	0.797716
0.032783	0.797716
0.033574	0.797716
0.034364	0.797716
0.035154	0.797716
0.035943	0.797716
0.036732	0.797716
0.037521	0.797716
0.038309	0.797716
0.039096	0.797716
0.039884	0.797716
0.040671	0.797716
0.041457	0.797716
0.042243	0.797716
0.043029	0.797716
0.043814	0.797716
0.044599	0.797716
0.045383	0.797716
0.046167	0.797716
0.046950	0.797716
0.047733	0.797716
0.048516	0.797716
0.049298	0.797716
0.050080	0.797716
0.050862	0.797716
0.051643	0.797716
0.052423	0.797716
0.053204	0.797716
0.053983	0.797716
0.054763	0.797716
0.055542	0.797716
0.056320	0.797716
0.057098	0.797716
0.057876	0.797716
0.058654	0.797716
0.059430	0.797716
0.060207	0.797716
0.060983	0.797716
0.061759	0.797716
0.062534	0.797716
0.063309	0.797716
0.064083	0.797716
0.064857	0.797716
0.065631	0.797716
0.066404	0.797716
0.067177	0.797716
0.067949	0.797716
0.068721	0.797716
0.069493	0.797716
0.070264	0.797716
0.071035	0.797716
0.071805	0.797716
0.072575	0.797716
0.073345	0.797716
0.074114	0.797716
0.074883	0.797716
0.075651	0.797716
0.076419	0.797716
0.077187	0.797716
0.077954	0.797716
0.078721	0.797716
0.079487	0.797716
0.080253	0.797716
0.081019	0.797716
0.081784	0.797716
0.082548	0.797716
0.083313	0.797716
0.084077	0.797716
0.084840	0.797716
0.085603	0.797716
0.086366	0.797716
0.087129	0.797716
0.087891	0.798119
0.088652	0.798990
0.089413	0.799899
0.090174	0.801067
0.090934	0.802482
0.091694	0.803813
0.092454	0.805061
0.093213	0.806227
0.093972	0.807311
0.094730	0.808316
0.095488	0.809241
0.096246	0.810089
0.097003	0.810704
0.097760	0.811102
0.098516	0.811616
0.099272	0.812233
0.100028	0.812782
0.100783	0.813266
0.101538	0.813687
0.102292	0.814049
0.103046	0.814354
0.103800	0.814606
