# Sandbox Data | Context: 100 | Index: 1 | Label: {/:Italic {/Symbol {/:Italic s}}}_{3} = sigc-50 kPa
# Column_1: X_Axis	Column_2: Y_Axis
0.000000	0.000000
0.000004	0.040421
0.000008	0.080842
0.000011	0.121263
0.000015	0.161684
0.000019	0.202105
0.000023	0.242526
0.000027	0.282947
0.000030	0.323368
0.000034	0.363789
0.000038	0.404210
0.000042	0.444631
0.000046	0.485052
0.000050	0.525474
0.000053	0.565895
0.000057	0.606316
0.000061	0.646737
0.000065	0.687158
0.000069	0.727579
0.000072	0.768000
0.000076	0.808421
0.000080	0.848842
0.000084	0.889263
0.000088	0.929684
0.000091	0.970105
0.000095	1.010526
0.000099	1.050947
0.000103	1.091368
0.000107	1.131789
0.000111	1.172210
0.000114	1.212631
0.000118	1.253052
0.000122	1.293473
0.000126	1.333894
0.000130	1.374315
0.000133	1.414736
0.000137	1.455157
0.000141	1.495579
0.000145	1.536000
0.000149	1.576421
0.000152	1.616842
0.000156	1.657263
0.000160	1.697684
0.000164	1.738105
0.000168	1.778526
0.000171	1.818947
0.000175	1.859368
0.000179	1.899789
0.000183	1.940210
0.000187	1.980631
0.000191	2.021052
0.000194	2.061473
0.000198	2.101894
0.000202	2.142315
0.000206	2.182736
0.000210	2.223157
0.000213	2.263578
0.000217	2.303999
0.000221	2.344420
0.000225	2.384841
0.000229	2.425262
0.000232	2.465684
0.000236	2.506105
0.000240	2.546526
0.000244	2.586947
0.000248	2.627368
0.000252	2.667789
0.000255	2.708210
0.000259	2.748631
0.000263	2.789052
0.000267	2.829473
0.000271	2.869894
0.000274	2.910315
0.000278	2.950736
0.000282	2.991157
0.000286	3.031578
0.000290	3.071999
0.000293	3.112420
0.000297	3.152841
0.000301	3.193262
0.000305	3.233683
0.000309	3.274104
0.000312	3.314525
0.000316	3.354946
0.000320	3.395367
0.000324	3.435789
0.000328	3.476210
0.000332	3.516631
0.000335	3.557052
0.000339	3.597473
0.000343	3.637894
0.000347	3.678315
0.000351	3.718736
0.000354	3.759157
0.000358	3.799578
0.000362	3.839999
0.000366	3.880420
0.000370	3.920841
0.000373	3.961262
0.000377	4.001683
0.000381	4.042104
0.000385	4.082525
0.000389	4.122946
0.000393	4.163367
0.000396	4.203788
0.000400	4.244209
0.000404	4.284630
0.000408	4.325051
0.000412	4.365472
0.000415	4.405894
0.000419	4.446315
0.000423	4.486736
0.000427	4.527157
0.000431	4.567578
0.000434	4.607999
0.000438	4.648420
0.000442	4.688841
0.000446	4.729262
0.000450	4.769683
0.000453	4.810104
0.000457	4.850525
0.000461	4.890946
0.000465	4.931367
0.000469	4.971788
0.000473	5.012209
0.000476	5.052630
0.000480	5.093051
0.000484	5.133472
0.000488	5.173893
0.000492	5.214314
0.000495	5.254735
0.000499	5.295156
0.000503	5.335577
0.000507	5.375999
0.000511	5.416420
0.000514	5.456841
0.000518	5.497262
0.000522	5.537683
0.000526	5.578104
0.000530	5.618525
0.000534	5.658946
0.000537	5.699367
0.000541	5.739788
0.000545	5.780209
0.000549	5.820630
0.000553	5.861051
0.000556	5.901472
0.000560	5.941893
0.000564	5.982314
0.000568	6.022735
0.000572	6.063156
0.000575	6.103577
0.000579	6.143998
0.000583	6.184419
0.000587	6.224840
0.000591	6.265261
0.000594	6.305682
0.000598	6.346104
0.000602	6.386525
0.000606	6.426946
0.000610	6.467367
0.000614	6.507788
0.000617	6.548209
0.000621	6.588630
0.000625	6.629051
0.000629	6.669472
0.000633	6.709893
0.000636	6.750314
0.000640	6.790735
0.000644	6.831156
0.000648	6.871577
0.000652	6.911998
0.000655	6.952419
0.000659	6.992840
0.000663	7.033261
0.000667	7.073682
0.000671	7.114103
0.000674	7.154524
0.000678	7.194945
0.000682	7.235366
0.000686	7.275787
0.000690	7.316209
0.000694	7.356630
0.000697	7.397051
0.000701	7.437472
0.000705	7.477893
0.000709	7.518314
0.000713	7.558735
0.000716	7.599156
0.000720	7.639577
0.000724	7.679998
0.000728	7.720419
0.000732	7.760840
0.000735	7.801261
0.000739	7.841682
0.000743	7.882103
0.000747	7.922524
0.000751	7.962945
0.000755	8.003366
0.000758	8.043787
0.000762	8.084208
0.000766	8.124629
0.000770	8.165050
0.000774	8.205471
0.000777	8.245892
0.000781	8.286314
0.000785	8.326735
0.000789	8.367156
0.000793	8.407577
0.000796	8.447998
0.000800	8.488419
0.000804	8.528840
0.000808	8.569261
0.000812	8.609682
0.000815	8.650103
0.000819	8.690524
0.000823	8.730945
0.000827	8.771366
0.000831	8.811787
0.000835	8.852208
0.000838	8.892629
0.000842	8.933050
0.000846	8.973471
0.000850	9.013892
0.000854	9.054313
0.000857	9.094734
0.000861	9.135155
0.000865	9.175576
0.000869	9.215997
0.000873	9.256419
0.000876	9.296840
0.000880	9.337261
0.000884	9.377682
0.000888	9.418103
0.000892	9.458524
0.000896	9.498945
0.000899	9.539366
0.000903	9.579787
0.000907	9.620208
0.000911	9.660629
0.000915	9.701050
0.000918	9.741471
0.000922	9.781892
0.000926	9.822313
0.000930	9.862734
0.000934	9.903155
0.000937	9.943576
0.000941	9.983997
0.000945	10.024418
0.000949	10.064839
0.000953	10.105260
0.000956	10.145681
0.000960	10.186102
0.000964	10.226524
0.000968	10.266945
0.000972	10.307366
0.000976	10.347787
0.000979	10.388208
