# Sandbox Data | Context: 101 | Index: 1 | Label: Sim CU-等围压排水三轴试验
# Column_1: X_Axis	Column_2: Y_Axis
0.000100	0.000075
0.000200	0.000151
0.000300	0.000228
0.000400	0.000305
0.000500	0.000383
0.000600	0.000460
0.000700	0.000539
0.000800	0.000617
0.000900	0.000696
0.001000	0.000775
0.001100	0.000854
0.001200	0.000933
0.001300	0.001012
0.001400	0.001091
0.001500	0.001169
0.001600	0.001248
0.001700	0.001326
0.001800	0.001405
0.001900	0.001483
0.002000	0.001560
0.002100	0.001637
0.002200	0.001714
0.002300	0.001791
0.002400	0.001867
0.002500	0.001943
0.002600	0.002018
0.002700	0.002093
0.002800	0.002168
0.002900	0.002242
0.003000	0.002315
0.003100	0.002388
0.003200	0.002461
0.003300	0.002533
0.003400	0.002605
0.003500	0.002676
0.003600	0.002746
0.003700	0.002816
0.003800	0.002886
0.003900	0.002955
0.004000	0.003023
0.004100	0.003091
0.004200	0.003159
0.004300	0.003226
0.004400	0.003292
0.004500	0.003358
0.004600	0.003423
0.004700	0.003488
0.004800	0.003553
0.004900	0.003616
0.005000	0.003680
0.005100	0.003742
0.005200	0.003805
0.005300	0.003866
0.005400	0.003928
0.005500	0.003988
0.005600	0.004049
0.005700	0.004108
0.005800	0.004167
0.005900	0.004226
0.006000	0.004284
0.006100	0.004342
0.006200	0.004399
0.006300	0.004456
0.006400	0.004512
0.006500	0.004568
0.006600	0.004624
0.006700	0.004678
0.006800	0.004733
0.006900	0.004787
0.007000	0.004840
0.007100	0.004893
0.007200	0.004946
0.007300	0.004998
0.007400	0.005049
0.007500	0.005101
0.007600	0.005151
0.007700	0.005202
0.007800	0.005252
0.007900	0.005301
0.008000	0.005350
0.008100	0.005399
0.008200	0.005447
0.008300	0.005495
0.008400	0.005542
0.008500	0.005589
0.008600	0.005635
0.008700	0.005681
0.008800	0.005727
0.008900	0.005772
0.009000	0.005817
0.009100	0.005862
0.009200	0.005906
0.009300	0.005950
0.009400	0.005993
0.009500	0.006036
0.009600	0.006079
0.009700	0.006121
0.009800	0.006163
0.009900	0.006204
0.010000	0.006245
0.010100	0.006286
0.010200	0.006326
0.010300	0.006366
0.010400	0.006406
0.010500	0.006445
0.010600	0.006484
0.010700	0.006522
0.010800	0.006561
0.010900	0.006598
0.011000	0.006636
0.011100	0.006673
0.011200	0.006710
0.011300	0.006746
0.011400	0.006783
0.011500	0.006818
0.011600	0.006854
0.011700	0.006889
0.011800	0.006924
0.011900	0.006959
0.012000	0.006993
0.012100	0.007027
0.012200	0.007060
0.012300	0.007093
0.012400	0.007126
0.012500	0.007159
0.012600	0.007191
0.012700	0.007223
0.012800	0.007255
0.012900	0.007287
0.013000	0.007318
0.013100	0.007349
0.013200	0.007379
0.013300	0.007409
0.013400	0.007439
0.013500	0.007469
0.013600	0.007498
0.013700	0.007527
0.013800	0.007556
0.013900	0.007585
0.014000	0.007613
0.014100	0.007641
0.014200	0.007669
0.014300	0.007696
0.014400	0.007723
0.014500	0.007750
0.014600	0.007777
0.014700	0.007803
0.014800	0.007829
0.014900	0.007855
0.015000	0.007881
0.015100	0.007906
0.015200	0.007931
0.015300	0.007956
0.015400	0.007980
0.015500	0.008005
0.015600	0.008029
0.015700	0.008052
0.015800	0.008076
0.015900	0.008099
0.016000	0.008122
0.016100	0.008145
0.016200	0.008168
0.016300	0.008190
0.016400	0.008212
0.016500	0.008234
0.016600	0.008256
0.016700	0.008277
0.016800	0.008298
0.016900	0.008319
0.017000	0.008340
0.017100	0.008360
0.017200	0.008380
0.017300	0.008400
0.017400	0.008420
0.017500	0.008440
0.017600	0.008459
0.017700	0.008478
0.017800	0.008497
0.017900	0.008516
0.018000	0.008534
0.018100	0.008553
0.018200	0.008571
0.018300	0.008589
0.018400	0.008606
0.018500	0.008624
0.018600	0.008641
0.018700	0.008658
0.018800	0.008675
0.018900	0.008691
0.019000	0.008708
0.019100	0.008724
0.019200	0.008740
0.019300	0.008756
0.019400	0.008772
0.019500	0.008787
0.019600	0.008802
0.019700	0.008817
0.019800	0.008832
0.019900	0.008847
0.020000	0.008861
0.020100	0.008876
0.020200	0.008890
0.020300	0.008904
0.020400	0.008917
0.020500	0.008931
0.020600	0.008944
0.020700	0.008958
0.020800	0.008971
0.020900	0.008983
0.021000	0.008996
0.021100	0.009008
0.021200	0.009021
0.021300	0.009033
0.021400	0.009045
0.021500	0.009057
0.021600	0.009068
0.021700	0.009080
0.021800	0.009091
0.021900	0.009102
0.022000	0.009113
0.022100	0.009124
0.022200	0.009134
0.022300	0.009145
0.022400	0.009155
0.022500	0.009165
0.022600	0.009175
0.022700	0.009185
0.022800	0.009195
0.022900	0.009204
0.023000	0.009213
0.023100	0.009223
0.023200	0.009232
0.023300	0.009241
0.023400	0.009249
0.023500	0.009258
0.023600	0.009266
0.023700	0.009274
0.023800	0.009283
0.023900	0.009290
0.024000	0.009298
0.024100	0.009306
0.024200	0.009313
0.024300	0.009321
0.024400	0.009328
0.024500	0.009335
0.024600	0.009342
0.024700	0.009349
0.024800	0.009356
0.024900	0.009362
0.025000	0.009368
0.025100	0.009375
0.025200	0.009381
0.025300	0.009387
0.025400	0.009393
0.025500	0.009398
0.025600	0.009404
0.025700	0.009409
0.025800	0.009415
0.025900	0.009420
0.026000	0.009425
0.026100	0.009430
0.026200	0.009435
0.026300	0.009439
0.026400	0.009444
0.026500	0.009448
0.026600	0.009452
0.026700	0.009457
0.026800	0.009461
0.026900	0.009465
0.027000	0.009468
0.027100	0.009472
0.027200	0.009476
0.027300	0.009479
0.027400	0.009482
0.027500	0.009485
0.027600	0.009489
0.027700	0.009491
0.027800	0.009494
0.027900	0.009497
0.028000	0.009500
0.028100	0.009502
0.028200	0.009505
0.028300	0.009507
0.028400	0.009509
0.028500	0.009511
0.028600	0.009513
0.028700	0.009515
0.028800	0.009516
0.028900	0.009518
0.029000	0.009520
0.029100	0.009521
0.029200	0.009522
0.029300	0.009523
0.029400	0.009524
0.029500	0.009525
0.029600	0.009526
0.029700	0.009527
0.029800	0.009528
0.029900	0.009528
0.030000	0.009529
0.030100	0.009529
0.030200	0.009529
0.030300	0.009529
0.030400	0.009529
0.030500	0.009529
0.030600	0.009529
0.030700	0.009529
0.030800	0.009529
0.030900	0.009528
0.031000	0.009528
0.031100	0.009527
0.031200	0.009526
0.031300	0.009526
0.031400	0.009525
0.031500	0.009524
0.031600	0.009523
0.031700	0.009521
0.031800	0.009520
0.031900	0.009519
0.032000	0.009517
0.032100	0.009516
0.032200	0.009514
0.032300	0.009512
0.032400	0.009511
0.032500	0.009509
0.032600	0.009507
0.032700	0.009505
0.032800	0.009503
0.032900	0.009500
0.033000	0.009498
0.033100	0.009496
0.033200	0.009493
0.033300	0.009491
0.033400	0.009488
0.033500	0.009485
0.033600	0.009482
0.033700	0.009480
0.033800	0.009477
0.033900	0.009474
0.034000	0.009470
0.034100	0.009467
0.034200	0.009464
0.034300	0.009461
0.034400	0.009457
0.034500	0.009454
0.034600	0.009450
0.034700	0.009446
0.034800	0.009443
0.034900	0.009439
0.035000	0.009435
0.035100	0.009431
0.035200	0.009427
0.035300	0.009423
0.035400	0.009419
0.035500	0.009415
0.035600	0.009410
0.035700	0.009406
0.035800	0.009402
0.035900	0.009397
0.036000	0.009392
0.036100	0.009388
0.036200	0.009383
0.036300	0.009378
0.036400	0.009373
0.036500	0.009369
0.036600	0.009364
0.036700	0.009359
0.036800	0.009353
0.036900	0.009348
0.037000	0.009343
0.037100	0.009338
0.037200	0.009332
0.037300	0.009327
0.037400	0.009321
0.037500	0.009316
0.037600	0.009310
0.037700	0.009305
0.037800	0.009299
0.037900	0.009293
0.038000	0.009287
0.038100	0.009281
0.038200	0.009275
0.038300	0.009269
0.038400	0.009263
0.038500	0.009257
0.038600	0.009251
0.038700	0.009245
0.038800	0.009238
0.038900	0.009232
0.039000	0.009226
0.039100	0.009219
0.039200	0.009212
0.039300	0.009206
0.039400	0.009199
0.039500	0.009193
0.039600	0.009186
0.039700	0.009179
0.039800	0.009172
0.039900	0.009165
0.040000	0.009158
0.040100	0.009151
0.040200	0.009144
0.040300	0.009137
0.040400	0.009130
0.040500	0.009123
0.040600	0.009115
0.040700	0.009108
0.040800	0.009101
0.040900	0.009093
0.041000	0.009086
0.041100	0.009078
0.041200	0.009071
0.041300	0.009063
0.041400	0.009056
0.041500	0.009048
0.041600	0.009040
0.041700	0.009032
0.041800	0.009024
0.041900	0.009017
0.042000	0.009009
0.042100	0.009001
0.042200	0.008993
0.042300	0.008985
0.042400	0.008977
0.042500	0.008968
0.042600	0.008960
0.042700	0.008952
0.042800	0.008944
0.042900	0.008935
0.043000	0.008927
0.043100	0.008919
0.043200	0.008910
0.043300	0.008902
0.043400	0.008893
0.043500	0.008885
0.043600	0.008876
0.043700	0.008867
0.043800	0.008859
0.043900	0.008850
0.044000	0.008841
0.044100	0.008833
0.044200	0.008824
0.044300	0.008815
0.044400	0.008806
0.044500	0.008797
0.044600	0.008788
0.044700	0.008779
0.044800	0.008770
0.044900	0.008761
0.045000	0.008752
0.045100	0.008743
0.045200	0.008733
0.045300	0.008724
