# Sandbox Data | Context: 101 | Index: 1 | Label: Sim {/:Italic {/Symbol {/:Italic s}}}_{3} = sigc-50 kPa
# Column_1: X_Axis	Column_2: Y_Axis
0.000100	1.319304
0.000200	2.646401
0.000300	3.981149
0.000400	5.323409
0.000500	6.673040
0.000600	8.029903
0.000700	9.393860
0.000800	10.764772
0.000900	12.142501
0.001000	13.526911
0.001100	14.917863
0.001200	16.315222
0.001300	17.718852
0.001400	19.128619
0.001500	20.544387
0.001600	21.966023
0.001700	23.393393
0.001800	24.826364
0.001900	26.264804
0.002000	27.708580
0.002100	29.157562
0.002200	30.611617
0.002300	32.070616
0.002400	33.534428
0.002500	35.002923
0.002600	36.475973
0.002700	37.953448
0.002800	39.435221
0.002900	40.921162
0.003000	42.411145
0.003100	43.905041
0.003200	45.402726
0.003300	46.904071
0.003400	48.408950
0.003500	49.917239
0.003600	51.428812
0.003700	52.943544
0.003800	54.461311
0.003900	55.981987
0.004000	57.505451
0.004100	59.031578
0.004200	60.560245
0.004300	62.091329
0.004400	63.624710
0.004500	65.160265
0.004600	66.697872
0.004700	68.237412
0.004800	69.778763
0.004900	71.321807
0.005000	72.866422
0.005100	74.412492
0.005200	75.959896
0.005300	77.508517
0.005400	79.058239
0.005500	80.608943
0.005600	82.160514
0.005700	83.712836
0.005800	85.265794
0.005900	86.819273
0.006000	88.373158
0.006100	89.927335
0.006200	91.481694
0.006300	93.036124
0.006400	94.590512
0.006500	96.144749
0.006600	97.698725
0.006700	99.252334
0.006800	100.805465
0.006900	102.358011
0.007000	103.909864
0.007100	105.460918
0.007200	107.011068
0.007300	108.560210
0.007400	110.108240
0.007500	111.655056
0.007600	113.200555
0.007700	114.744638
0.007800	116.287204
0.007900	117.828154
0.008000	119.367390
0.008100	120.904814
0.008200	122.440331
0.008300	123.973846
0.008400	125.505263
0.008500	127.034490
0.008600	128.561435
0.008700	130.086007
0.008800	131.608114
0.008900	133.127669
0.009000	134.644582
0.009100	136.158768
0.009200	137.670139
0.009300	139.178611
0.009400	140.684100
0.009500	142.186524
0.009600	143.685800
0.009700	145.181848
0.009800	146.674590
0.009900	148.163945
0.010000	149.649838
0.010100	151.132192
0.010200	152.610932
0.010300	154.085985
0.010400	155.557277
0.010500	157.024737
0.010600	158.488296
0.010700	159.947882
0.010800	161.403429
0.010900	162.854869
0.011000	164.302137
0.011100	165.745168
0.011200	167.183898
0.011300	168.618265
0.011400	170.048207
0.011500	171.473666
0.011600	172.894581
0.011700	174.310895
0.011800	175.722551
0.011900	177.129493
0.012000	178.531668
0.012100	179.929022
0.012200	181.321503
0.012300	182.709060
0.012400	184.091642
0.012500	185.469202
0.012600	186.841691
0.012700	188.209063
0.012800	189.571272
0.012900	190.928274
0.013000	192.280026
0.013100	193.626485
0.013200	194.967610
0.013300	196.303361
0.013400	197.633699
0.013500	198.958587
0.013600	200.277986
0.013700	201.591862
0.013800	202.900179
0.013900	204.202903
0.014000	205.500002
0.014100	206.791443
0.014200	208.077196
0.014300	209.357231
0.014400	210.631519
0.014500	211.900032
0.014600	213.162743
0.014700	214.419626
0.014800	215.670656
0.014900	216.915809
0.015000	218.155061
0.015100	219.388390
0.015200	220.615775
0.015300	221.837195
0.015400	223.052631
0.015500	224.262063
0.015600	225.465474
0.015700	226.662846
0.015800	227.854163
0.015900	229.039411
0.016000	230.218573
0.016100	231.391637
0.016200	232.558590
0.016300	233.719419
0.016400	234.874112
0.016500	236.022659
0.016600	237.165051
0.016700	238.301277
0.016800	239.431330
0.016900	240.555202
0.017000	241.672885
0.017100	242.784374
0.017200	243.889663
0.017300	244.988746
0.017400	246.081620
0.017500	247.168281
0.017600	248.248726
0.017700	249.322953
0.017800	250.390960
0.017900	251.452746
0.018000	252.508310
0.018100	253.557654
0.018200	254.600776
0.018300	255.637679
0.018400	256.668365
0.018500	257.692836
0.018600	258.711096
0.018700	259.723147
0.018800	260.728993
0.018900	261.728640
0.019000	262.722092
0.019100	263.709356
0.019200	264.690437
0.019300	265.665341
0.019400	266.634076
0.019500	267.596650
0.019600	268.553070
0.019700	269.503345
0.019800	270.447484
0.019900	271.385495
0.020000	272.317390
0.020100	273.243177
0.020200	274.162868
0.020300	275.076473
0.020400	275.984004
0.020500	276.885472
0.020600	277.780890
0.020700	278.670270
0.020800	279.553625
0.020900	280.430968
0.021000	281.302312
0.021100	282.167672
0.021200	283.027061
0.021300	283.880494
0.021400	284.727985
0.021500	285.569551
0.021600	286.405206
0.021700	287.234965
0.021800	288.058846
0.021900	288.876863
0.022000	289.689034
0.022100	290.495375
0.022200	291.295904
0.022300	292.090636
0.022400	292.879591
0.022500	293.662786
0.022600	294.440238
0.022700	295.211966
0.022800	295.977989
0.022900	296.738324
0.023000	297.492991
0.023100	298.242008
0.023200	298.985396
0.023300	299.723172
0.023400	300.455357
0.023500	301.181971
0.023600	301.903033
0.023700	302.618563
0.023800	303.328582
0.023900	304.033111
0.024000	304.732168
0.024100	305.425776
0.024200	306.113955
0.024300	306.796726
0.024400	307.474110
0.024500	308.146128
0.024600	308.812801
0.024700	309.474152
0.024800	310.130200
0.024900	310.780969
0.025000	311.426480
0.025100	312.066755
0.025200	312.701815
0.025300	313.331682
0.025400	313.956380
0.025500	314.575929
0.025600	315.190352
0.025700	315.799672
0.025800	316.403910
0.025900	317.003090
0.026000	317.597234
0.026100	318.186364
0.026200	318.770503
0.026300	319.349674
0.026400	319.923900
0.026500	320.493202
0.026600	321.057605
0.026700	321.617131
0.026800	322.171802
0.026900	322.721643
0.027000	323.266674
0.027100	323.806921
0.027200	324.342405
0.027300	324.873150
0.027400	325.399179
0.027500	325.920514
0.027600	326.437180
0.027700	326.949198
0.027800	327.456592
0.027900	327.959386
0.028000	328.457601
0.028100	328.951262
0.028200	329.440391
0.028300	329.925012
0.028400	330.405147
0.028500	330.880819
0.028600	331.352052
0.028700	331.818869
0.028800	332.281293
0.028900	332.739346
0.029000	333.193051
0.029100	333.642433
0.029200	334.087512
0.029300	334.528313
0.029400	334.964859
0.029500	335.397171
0.029600	335.825274
0.029700	336.249189
0.029800	336.668940
0.029900	337.084549
0.030000	337.496038
0.030100	337.903431
0.030200	338.306751
0.030300	338.706019
0.030400	339.101258
0.030500	339.492490
0.030600	339.879739
0.030700	340.263026
0.030800	340.642374
0.030900	341.017805
0.031000	341.389341
