# Sandbox Data | Context: 101 | Index: 1 | Label: Sim CU-等围压排水三轴试验
# Column_1: X_Axis	Column_2: Y_Axis
100.504979	1.514938
101.007108	3.021324
101.506036	4.518107
102.001473	6.004420
102.493172	7.479516
102.980917	8.942751
103.464526	10.393577
103.943843	11.831529
104.418741	13.256224
104.889118	14.667353
105.354890	16.064671
105.815998	17.447995
106.272398	18.817195
106.724064	20.172192
107.170983	21.512949
107.613156	22.839467
108.050594	24.151781
108.483319	25.449958
108.911362	26.734087
109.334760	28.004280
109.753557	29.260670
110.167801	30.503404
110.577547	31.732642
110.982852	32.948556
111.383776	34.151327
111.780381	35.341142
112.172732	36.518196
112.560895	37.682684
112.944936	38.834809
113.324924	39.974771
113.700925	41.102774
114.073007	42.219021
114.441238	43.323714
114.805685	44.417055
115.166414	45.499243
115.523492	46.570475
115.876982	47.630946
116.226949	48.680848
116.573457	49.720370
116.916566	50.749698
117.256338	51.769014
117.592832	52.778496
117.926106	53.778319
118.256219	54.768656
118.583225	55.749674
118.907179	56.721536
119.228135	57.684404
119.546144	58.638433
119.861259	59.583776
120.173527	60.520582
120.482999	61.448998
120.789721	62.369164
121.093740	63.281220
121.395100	64.185301
121.693846	65.081537
121.990019	65.970058
122.283663	66.850988
122.574817	67.724450
122.863521	68.590562
123.149814	69.449441
123.433733	70.301198
123.715315	71.145944
123.994596	71.983787
124.271610	72.814831
124.546393	73.639178
124.818976	74.456927
125.089392	75.268176
125.357673	76.073018
125.623849	76.871546
125.887950	77.663850
126.150006	78.450017
126.410044	79.230132
126.668094	80.004281
126.924181	80.772542
127.178332	81.534997
127.430574	82.291722
127.680931	83.042794
127.929429	83.788286
128.176090	84.528270
128.420939	85.262816
128.663998	85.991994
128.905290	86.715871
129.144837	87.434512
129.382660	88.147981
129.618781	88.856342
129.853218	89.559655
130.085993	90.257980
130.317125	90.951376
130.546634	91.639901
130.774537	92.323610
131.000853	93.002558
131.225600	93.676799
131.448795	94.346385
131.670456	95.011367
131.890599	95.671797
132.109241	96.327723
132.326398	96.979194
132.542085	97.626256
132.756319	98.268956
132.969113	98.907339
133.180483	99.541450
133.390444	100.171333
133.599010	100.797029
133.806194	101.418582
134.012010	102.036031
134.216472	102.649417
134.419593	103.258780
134.621386	103.864159
134.821863	104.465590
135.021037	105.063112
135.218921	105.656762
135.415525	106.246574
135.610862	106.832585
135.804943	107.414830
135.997780	107.993341
136.189384	108.568153
136.379766	109.139298
136.568936	109.706809
136.756906	110.270717
136.943685	110.831054
137.129283	111.387850
137.313712	111.941135
137.496980	112.490939
137.679097	113.037291
137.860073	113.580220
138.039918	114.119754
138.218640	114.655920
138.396249	115.188747
138.572753	115.718260
138.748162	116.244487
138.922484	116.767453
139.095728	117.287184
139.267902	117.803705
139.439014	118.317041
139.609072	118.827217
139.778086	119.334257
139.946061	119.838184
140.113007	120.339022
140.278931	120.836794
140.443841	121.331523
140.607744	121.823231
140.770647	122.311941
